arm,seed,split,metric,value,n_instances,n_images,ci_low,ci_high,notes
filtered_syn,1337,test/low_light,map_75,0.42839262062185757,856,186,,,
filtered_syn,1337,test/low_light,map_small,0.5110893199752714,445,186,,,
filtered_syn,1337,test/low_light,map_medium,0.4486485960791737,377,186,,,
filtered_syn,1337,test/low_light,map_large,0.518125136886493,34,186,,,
filtered_syn,1337,test/low_light,mar_1,0.14991167159887295,856,186,,,
filtered_syn,1337,test/low_light,mar_10,0.5128631112412856,856,186,,,
filtered_syn,1337,test/low_light,mar_100,0.6597179201654938,856,186,,,
filtered_syn,1337,test/low_light,mar_small,0.586835114147253,445,186,,,
filtered_syn,1337,test/low_light,mar_medium,0.650949975949976,377,186,,,
filtered_syn,1337,test/low_light,mar_large,0.8061904761904762,34,186,,,
filtered_syn,1337,test/low_light,ap.helmet,0.5744863586288811,679,186,,,
filtered_syn,1337,test/low_light,ap.head,0.606593653230946,164,186,,,
filtered_syn,1337,test/low_light,ap.person,0.005064323595602893,13,186,,,
filtered_syn,1337,test/low_light,ap_small.helmet,0.47263834874948346,346,186,,,
filtered_syn,1337,test/low_light,ap_small.head,0.5495402912010596,99,186,,,
filtered_syn,1337,test/low_light,ap_small.person,-1.0,0,186,,,
filtered_syn,1337,test/low_light,primary_map,0.5905400059299135,843,186,,,
filtered_syn,1337,test/low_light,primary_map_small,0.5110893199752715,445,186,,,
filtered_syn,1337,test/low_light,instances.all,856.0,856,186,,,
filtered_syn,1337,test/low_light,instances.small,445.0,445,186,,,
filtered_syn,1337,test/low_light,instances.medium,377.0,377,186,,,
filtered_syn,1337,test/low_light,instances.large,34.0,34,186,,,
filtered_syn,1337,test/low_light,bare_head_recall,0.9939024390243902,164,186,,,iou=0.5
filtered_syn,1337,test/low_light,n_detections,55800.0,,186,,,
filtered_syn,1337,test/small_object,map,0.38065304417864865,2992,441,,,
filtered_syn,1337,test/small_object,map_50,0.6317169958889353,2992,441,,,
filtered_syn,1337,test/small_object,map_75,0.4129808145880769,2992,441,,,
filtered_syn,1337,test/small_object,map_small,0.34119589774042136,2079,441,,,
filtered_syn,1337,test/small_object,map_medium,0.46636837432869754,891,441,,,
filtered_syn,1337,test/small_object,map_large,0.5308538548041848,25,441,,,
filtered_syn,1337,test/small_object,mar_1,0.10325539127277136,2992,441,,,
filtered_syn,1337,test/small_object,mar_10,0.4738840339539511,2992,441,,,
filtered_syn,1337,test/small_object,mar_100,0.5749504962973623,2992,441,,,
filtered_syn,1337,test/small_object,mar_small,0.4650601271239143,2079,441,,,
filtered_syn,1337,test/small_object,mar_medium,0.6632431599941476,891,441,,,
filtered_syn,1337,test/small_object,mar_large,0.7838888888888889,25,441,,,
filtered_syn,1337,test/small_object,ap.helmet,0.5532868288126523,2069,441,,,
filtered_syn,1337,test/small_object,ap.head,0.5785534006415886,844,441,,,
filtered_syn,1337,test/small_object,ap.person,0.010118903081705145,79,441,,,
filtered_syn,1337,test/small_object,ap_small.helmet,0.4910154763185234,1449,441,,,
filtered_syn,1337,test/small_object,ap_small.head,0.5212524173455627,608,441,,,
filtered_syn,1337,test/small_object,ap_small.person,0.011319799557178115,22,441,,,
filtered_syn,1337,test/small_object,primary_map,0.5659201147271204,2913,441,,,
filtered_syn,1337,test/small_object,primary_map_small,0.506133946832043,2057,441,,,
filtered_syn,1337,test/small_object,instances.all,2992.0,2992,441,,,
filtered_syn,1337,test/small_object,instances.small,2079.0,2079,441,,,
filtered_syn,1337,test/small_object,instances.medium,891.0,891,441,,,
filtered_syn,1337,test/small_object,instances.large,25.0,25,441,,,
filtered_syn,1337,test/small_object,bare_head_recall,0.985781990521327,844,441,,,iou=0.5
filtered_syn,1337,test/small_object,n_detections,132300.0,,441,,,
